datetime,open,high,low,close,volume
2026-04-10 11:48:00,72168.0,72246.75,72167.99,72241.09,10.433
2026-04-10 11:49:00,72241.1,72241.1,72230.83,72236.59,4.082
2026-04-10 11:50:00,72236.59,72254.15,72222.29,72222.3,52.8654
2026-04-10 11:51:00,72222.3,72225.22,72215.68,72225.22,6.3386000000000005
2026-04-10 11:52:00,72225.21,72243.69,72225.21,72235.54,25.569200000000002
2026-04-10 11:53:00,72235.53,72235.54,72185.11,72185.11,13.4008
2026-04-10 11:54:00,72185.11,72186.11,72161.64,72161.65,7.6246
2026-04-10 11:55:00,72161.64,72161.65,72150.0,72150.01,5.0078000000000005
2026-04-10 11:56:00,72150.0,72150.01,72112.32,72112.32,7.9198
2026-04-10 11:57:00,72112.32,72112.33,72104.64,72104.65,2.8612
2026-04-10 11:58:00,72104.64,72124.28,72103.38,72124.27,7.8228
2026-04-10 11:59:00,72124.27,72141.13,72124.27,72127.59,2.519
